ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
F942CD0AC09FC55D,classic_bike,30:37.6,41:44.2,Daley Center Plaza,TA1306000010,Wells St & Walton St,TA1306000011,41.884241,-87.629634,41.89993001,-87.63443007,member
D4C8DB19474F341E,classic_bike,13:04.5,18:08.5,Central Ave & Altgeld St,23182,Long Ave & Diversey Ave,24326,41.9258119,-87.7663685,41.93104,-87.76124,casual
1DCF56F0AF6703EF,classic_bike,07:32.0,14:40.9,Clark St & North Ave,13128,Rush St & Cedar St,KA1504000133,41.911974,-87.631942,41.9023087,-87.62769053,member
0279CECC33853264,classic_bike,34:05.4,43:54.5,Sedgwick St & Webster Ave,13191,Wells St & Walton St,TA1306000011,41.922167,-87.638888,41.89993001,-87.63443007,member
0F2991805057409D,classic_bike,47:27.6,11:21.1,Clark St & Grace St,TA1307000127,Wells St & Walton St,TA1306000011,41.95078,-87.659172,41.89993001,-87.63443007,member
D5B107C71E349BB0,classic_bike,06:14.8,16:51.2,Clark St & North Ave,13128,Stockton Dr & Wrightwood Ave,13276,41.911974,-87.631942,41.93132,-87.638742,member
821880A67E34D0C5,electric_bike,54:30.4,58:35.9,Broadway & Barry Ave,13137,Stockton Dr & Wrightwood Ave,13276,41.93758231600629,-87.64409781,41.93132,-87.638742,member
863EF0C10F0F1F7C,classic_bike,35:01.6,40:48.0,Michigan Ave & Oak St,13042,Wells St & Walton St,TA1306000011,41.90096039,-87.62377664,41.89993001,-87.63443007,member
13795DB63B4FA157,classic_bike,05:42.4,11:39.9,Broadway & Barry Ave,13137,Stockton Dr & Wrightwood Ave,13276,41.93758231600629,-87.64409781,41.93132,-87.638742,member
8A54D88409516C54,electric_bike,07:14.6,17:32.3,Noble St & Milwaukee Ave,13290,Damen Ave & Charleston St,13288,41.9007,-87.662607,41.920082,-87.677855,member
BD3E6292FEBB8174,classic_bike,58:30.2,03:19.7,Broadway & Barry Ave,13137,Stockton Dr & Wrightwood Ave,13276,41.93758231600629,-87.64409781,41.93132,-87.638742,member
2C0F3D6889C8E72F,classic_bike,47:16.4,00:33.6,Kildare Ave & Montrose Ave,KA1706005015,Laramie Ave & Irving Park Rd,23163,41.96108,-87.73569,41.9533354,-87.7583844,member
01A054A2A68B8861,classic_bike,28:06.1,43:37.9,Michigan Ave & Oak St,13042,Stockton Dr & Wrightwood Ave,13276,41.90096039,-87.62377664,41.93132,-87.638742,member
5823D79C7A2B61DE,classic_bike,32:55.4,37:21.3,Sedgwick St & Huron St,TA1307000062,Wells St & Walton St,TA1306000011,41.894666,-87.638437,41.89993001,-87.63443007,member
2473808F09ED0FB6,classic_bike,12:34.4,22:17.0,Ogden Ave & Chicago Ave,TA1305000020,Wells St & Walton St,TA1306000011,41.89636246,-87.65406127,41.89993001,-87.63443007,casual
A4B816E346FE227D,classic_bike,02:21.8,11:30.6,Ogden Ave & Chicago Ave,TA1305000020,Wells St & Walton St,TA1306000011,41.89636246,-87.65406127,41.89993001,-87.63443007,member
8F4E0E2AD0D93CCC,electric_bike,32:34.8,35:28.7,2112 W Peterson Ave,KA1504000155,Peterson/Ridge Metra,24458,41.991178,-87.683593,41.9918,-87.67489,member
4BB901F19D999AC2,electric_bike,38:16.2,46:27.3,Damen Ave & Leland Ave,TA1307000158,Peterson/Ridge Metra,24458,41.967081,-87.679076,41.9918,-87.67489,member
4269C5AAEC2746CD,electric_bike,33:57.0,40:17.0,Rush St & Hubbard St,KA1503000044,Rush St & Cedar St,KA1504000133,41.890173,-87.626185,41.9023087,-87.62769053,member
3D59492DAEACE404,classic_bike,20:18.6,29:04.9,Southport Ave & Wellington Ave,TA1307000006,Stockton Dr & Wrightwood Ave,13276,41.93577461766458,-87.66360015,41.93132,-87.638742,member
03F7055ED8453BC1,electric_bike,33:02.9,37:02.8,Broadway & Thorndale Ave,15575,Peterson/Ridge Metra,24458,41.98974251,-87.66014062,41.9918,-87.67489,member
3BA96FF6CCF102B2,electric_bike,35:45.5,40:28.9,Broadway & Thorndale Ave,15575,Peterson/Ridge Metra,24458,41.98974251,-87.66014062,41.9918,-87.67489,member
FE0973C2EF78ACAB,electric_bike,33:19.0,38:44.4,Broadway & Thorndale Ave,15575,Peterson/Ridge Metra,24458,41.98974251,-87.66014062,41.9918,-87.67489,member
6E39E9F1CA43EB95,classic_bike,39:27.4,46:44.2,Broadway & Thorndale Ave,15575,Peterson/Ridge Metra,24458,41.98974251,-87.66014062,41.9918,-87.67489,member
169E20DF110B2CC1,classic_bike,56:03.8,08:51.7,Green St & Madison St,TA1307000120,Wells St & Walton St,TA1306000011,41.881859328038225,-87.64926374,41.89993001,-87.63443007,member
BB0E74BEF1F7A7C5,classic_bike,46:11.9,00:11.8,Green St & Madison St,TA1307000120,Wells St & Walton St,TA1306000011,41.881859328038225,-87.64926374,41.89993001,-87.63443007,member
53F54A4C2D37A060,classic_bike,26:47.3,43:55.7,Southport Ave & Wellington Ave,TA1307000006,Wells St & Walton St,TA1306000011,41.93577461766458,-87.66360015,41.89993001,-87.63443007,member
DBAD8B91B0C314B3,electric_bike,56:52.8,13:09.9,Wells St & Hubbard St,TA1307000151,Stockton Dr & Wrightwood Ave,13276,41.889906,-87.634266,41.93132,-87.638742,member
163F5D2CD77675B0,electric_bike,51:27.7,06:46.1,Wells St & Hubbard St,TA1307000151,Stockton Dr & Wrightwood Ave,13276,41.889906,-87.634266,41.93132,-87.638742,member
54EC856F4DE2E731,classic_bike,18:45.2,24:17.0,Wells St & Hubbard St,TA1307000151,Wells St & Walton St,TA1306000011,41.889906,-87.634266,41.89993001,-87.63443007,casual
F1AD577E6FE8FE89,classic_bike,32:10.1,52:48.0,Kingsbury St & Erie St,13265,Damen Ave & Charleston St,13288,41.8939139,-87.6417358,41.920082,-87.677855,member
DC6C3484CB438E6F,electric_bike,10:14.1,28:10.5,Wells St & Hubbard St,TA1307000151,Stockton Dr & Wrightwood Ave,13276,41.889906,-87.634266,41.93132,-87.638742,member
71A7ED320901D4CE,classic_bike,47:01.1,59:14.7,Jefferson St & Monroe St,WL-011,Wells St & Walton St,TA1306000011,41.880329633634624,-87.64274597,41.89993001,-87.63443007,member
8128A6150270D1CF,classic_bike,32:29.0,43:57.9,Wells St & Hubbard St,TA1307000151,Rush St & Cedar St,KA1504000133,41.889906,-87.634266,41.9023087,-87.62769053,casual
669BD56E3AF45E32,electric_bike,26:42.5,33:58.7,Wells St & Hubbard St,TA1307000151,Wells St & Walton St,TA1306000011,41.889906,-87.634266,41.89993001,-87.63443007,casual
D2A68BABA241FDB9,electric_bike,11:03.0,18:24.1,Wells St & Hubbard St,TA1307000151,Rush St & Cedar St,KA1504000133,41.889906,-87.634266,41.9023087,-87.62769053,member
3AC73208325A45DD,classic_bike,12:57.5,22:30.5,Wells St & Hubbard St,TA1307000151,Rush St & Cedar St,KA1504000133,41.889906,-87.634266,41.9023087,-87.62769053,member
430096AD74A3490D,classic_bike,54:15.7,02:59.9,Wells St & Hubbard St,TA1307000151,Rush St & Cedar St,KA1504000133,41.889906,-87.634266,41.9023087,-87.62769053,member
A709DEBC2CFF5F2B,classic_bike,41:45.5,51:03.1,Wells St & Hubbard St,TA1307000151,Rush St & Cedar St,KA1504000133,41.889906,-87.634266,41.9023087,-87.62769053,member
CC0A27D2BE72C8E6,classic_bike,10:20.2,19:36.2,Wells St & Hubbard St,TA1307000151,Rush St & Cedar St,KA1504000133,41.889906,-87.634266,41.9023087,-87.62769053,member
3CA6D0F9894A08AF,classic_bike,07:52.7,26:53.5,Wells St & Hubbard St,TA1307000151,Rush St & Cedar St,KA1504000133,41.889906,-87.634266,41.9023087,-87.62769053,member
0C41F42002775B92,electric_bike,52:36.1,54:16.9,Clark St & Elm St,TA1307000039,Rush St & Cedar St,KA1504000133,41.902973,-87.63128,41.9023087,-87.62769053,member
06F7F683B51DBA2A,classic_bike,35:16.5,53:16.3,Clark St & Elm St,TA1307000039,Stockton Dr & Wrightwood Ave,13276,41.902973,-87.63128,41.93132,-87.638742,member
D35D183B8DD3ED23,electric_bike,06:38.2,11:34.3,Mies van der Rohe Way & Chicago Ave,13338,Rush St & Cedar St,KA1504000133,41.896944626370825,-87.62175769,41.9023087,-87.62769053,casual
11AAAE0F73AA910F,classic_bike,49:51.4,53:50.0,Mies van der Rohe Way & Chicago Ave,13338,Rush St & Cedar St,KA1504000133,41.896944626370825,-87.62175769,41.9023087,-87.62769053,member
DB4C3670B052C746,electric_bike,54:16.2,57:30.7,Mies van der Rohe Way & Chicago Ave,13338,Rush St & Cedar St,KA1504000133,41.896944626370825,-87.62175769,41.9023087,-87.62769053,member
52C9A852750247B0,electric_bike,43:48.3,46:37.2,Mies van der Rohe Way & Chicago Ave,13338,Rush St & Cedar St,KA1504000133,41.896944626370825,-87.62175769,41.9023087,-87.62769053,member
CF7C2F7B92CE5405,classic_bike,21:04.7,23:17.6,Clark St & Elm St,TA1307000039,Rush St & Cedar St,KA1504000133,41.902973,-87.63128,41.9023087,-87.62769053,member
E3616DA1D103A623,electric_bike,33:46.5,46:24.2,Damen Ave & Cortland St,13133,Damen Ave & Charleston St,13288,41.915983,-87.677335,41.920082,-87.677855,member
8CDC307A62B40DFD,classic_bike,10:20.7,12:42.3,Clark St & Elm St,TA1307000039,Wells St & Walton St,TA1306000011,41.902973,-87.63128,41.89993001,-87.63443007,member
DB4E174B890FD181,electric_bike,12:09.1,14:15.4,Clark St & Elm St,TA1307000039,Rush St & Cedar St,KA1504000133,41.90303063,-87.63142836,41.9023087,-87.62769053,member
A5B8E764232ED7A7,classic_bike,21:48.1,23:54.6,Clark St & Elm St,TA1307000039,Rush St & Cedar St,KA1504000133,41.902973,-87.63128,41.9023087,-87.62769053,member
83200B5DAB0A9AF9,classic_bike,17:12.7,27:48.6,Greenview Ave & Fullerton Ave,TA1307000001,Stockton Dr & Wrightwood Ave,13276,41.92533,-87.6658,41.93132,-87.638742,casual
16141D2DB789E93D,classic_bike,16:40.5,33:59.5,Greenview Ave & Fullerton Ave,TA1307000001,Rush St & Cedar St,KA1504000133,41.92533,-87.6658,41.9023087,-87.62769053,member
B703889B4937A8CC,electric_bike,07:03.9,30:53.8,Indiana Ave & Roosevelt Rd,SL-005,Stockton Dr & Wrightwood Ave,13276,41.867888,-87.623041,41.93132,-87.638742,casual
788DDBCA2D0D1047,classic_bike,26:43.4,40:35.6,Canal St & Adams St,13011,Wells St & Walton St,TA1306000011,41.879255,-87.639904,41.89993001,-87.63443007,member
FDB1F23681DE3FD2,electric_bike,27:41.9,35:59.8,W Washington Blvd & N Peoria St,20247,Wells St & Walton St,TA1306000011,41.883043,-87.649931,41.89993001,-87.63443007,member
8A1BC60C0A05A55E,electric_bike,44:49.8,54:36.5,Clark St & Chicago Ave,13303,Stockton Dr & Wrightwood Ave,13276,41.89675,-87.63089,41.93132,-87.638742,member
0F8F5616B47CF923,electric_bike,50:22.7,53:46.8,Clark St & Chicago Ave,13303,Rush St & Cedar St,KA1504000133,41.89675,-87.63089,41.9023087,-87.62769053,casual
3E31A9843FAE320B,classic_bike,52:57.4,58:00.8,Clark St & Elmdale Ave,KA1504000148,Peterson/Ridge Metra,24458,41.990860448125574,-87.66972363,41.9918,-87.67489,casual
C02B3EE1AA22EFA7,classic_bike,18:13.6,21:21.0,Clark St & Chicago Ave,13303,Wells St & Walton St,TA1306000011,41.89675,-87.63089,41.89993001,-87.63443007,casual
CFBD70089680574D,electric_bike,21:17.6,32:39.5,Columbus Dr & Randolph St,13263,Rush St & Cedar St,KA1504000133,41.884728,-87.619521,41.9023087,-87.62769053,member
B948C67758B5DBEB,classic_bike,25:13.2,28:10.0,Clark St & Chicago Ave,13303,Wells St & Walton St,TA1306000011,41.89675,-87.63089,41.89993001,-87.63443007,member
800128C7F898C027,classic_bike,15:11.5,16:49.7,Wells St & Elm St,KA1504000135,Wells St & Walton St,TA1306000011,41.903222,-87.634324,41.89993001,-87.63443007,member
6C0CAB5C4F60113D,electric_bike,04:10.0,14:12.0,Sheffield Ave & Kingsbury St,13154,Damen Ave & Charleston St,13288,41.910522,-87.653106,41.920082,-87.677855,casual
A9244FC322297868,electric_bike,49:30.3,55:23.1,Orleans St & Merchandise Mart Plaza,TA1305000022,Wells St & Walton St,TA1306000011,41.888243,-87.63639,41.89993001,-87.63443007,casual
C4BF7F4E54F8D6D8,classic_bike,17:31.8,18:48.5,Wells St & Elm St,KA1504000135,Wells St & Walton St,TA1306000011,41.903222,-87.634324,41.89993001,-87.63443007,member
A7C45587127D02FF,classic_bike,10:35.1,12:56.5,Wells St & Elm St,KA1504000135,Wells St & Walton St,TA1306000011,41.903222,-87.634324,41.89993001,-87.63443007,member
7FAEE1FB97DDD745,classic_bike,00:24.4,02:07.2,Wells St & Elm St,KA1504000135,Wells St & Walton St,TA1306000011,41.903222,-87.634324,41.89993001,-87.63443007,casual
01A307CDCF8DDEC4,classic_bike,39:45.5,03:12.8,Lincoln Ave & Waveland Ave,13253,Damen Ave & Charleston St,13288,41.948797,-87.675278,41.920082,-87.677855,casual
459F8F7CBC46CFC1,electric_bike,41:37.2,44:09.8,Wells St & Elm St,KA1504000135,Wells St & Walton St,TA1306000011,41.903222,-87.634324,41.89993001,-87.63443007,casual
DBD2737B6588DF22,classic_bike,32:48.1,34:16.0,Wells St & Elm St,KA1504000135,Wells St & Walton St,TA1306000011,41.903222,-87.634324,41.89993001,-87.63443007,casual
ACCB29D383F99B23,classic_bike,43:58.8,46:13.5,Wells St & Elm St,KA1504000135,Wells St & Walton St,TA1306000011,41.903222,-87.634324,41.89993001,-87.63443007,casual
370C4F487EA6AC80,classic_bike,01:11.3,05:20.9,Wells St & Elm St,KA1504000135,Wells St & Walton St,TA1306000011,41.903222,-87.634324,41.89993001,-87.63443007,casual
F8FCFF3866BDB7AB,classic_bike,23:30.4,25:29.3,Wells St & Elm St,KA1504000135,Wells St & Walton St,TA1306000011,41.903222,-87.634324,41.89993001,-87.63443007,member
117FF876D2DB65CE,electric_bike,27:55.0,29:56.4,Wells St & Elm St,KA1504000135,Rush St & Cedar St,KA1504000133,41.903222,-87.634324,41.9023087,-87.62769053,member
AB432BD1C09F1B0C,electric_bike,59:12.1,16:47.8,Orleans St & Merchandise Mart Plaza,TA1305000022,Damen Ave & Charleston St,13288,41.888243,-87.63639,41.920082,-87.677855,member
FE338BAE672266CD,classic_bike,13:54.5,15:55.8,Wells St & Elm St,KA1504000135,Wells St & Walton St,TA1306000011,41.903222,-87.634324,41.89993001,-87.63443007,member
B1D1A1AF759D1771,electric_bike,55:01.9,56:14.0,Wells St & Elm St,KA1504000135,Wells St & Walton St,TA1306000011,41.903222,-87.634324,41.89993001,-87.63443007,member
83F59A61AFBE0A6C,classic_bike,54:42.0,13:18.6,Clarendon Ave & Junior Ter,13389,Stockton Dr & Wrightwood Ave,13276,41.961004,-87.649603,41.93132,-87.638742,member
179A6A95DA3B07A4,classic_bike,55:46.9,11:15.9,Clarendon Ave & Junior Ter,13389,Stockton Dr & Wrightwood Ave,13276,41.961004,-87.649603,41.93132,-87.638742,member
D3B988B4AD922C7E,classic_bike,52:53.4,55:32.2,Wells St & Elm St,KA1504000135,Wells St & Walton St,TA1306000011,41.903222,-87.634324,41.89993001,-87.63443007,member
9211DC7C760C620E,classic_bike,55:06.1,11:24.3,Clarendon Ave & Junior Ter,13389,Stockton Dr & Wrightwood Ave,13276,41.961004,-87.649603,41.93132,-87.638742,member
B1A821B31BA93A90,classic_bike,38:57.7,40:25.3,Wells St & Elm St,KA1504000135,Wells St & Walton St,TA1306000011,41.903222,-87.634324,41.89993001,-87.63443007,member
395EA12C4ED28CE4,classic_bike,32:03.5,42:07.1,Orleans St & Merchandise Mart Plaza,TA1305000022,Rush St & Cedar St,KA1504000133,41.888243,-87.63639,41.9023087,-87.62769053,member
A0F4761E821925D4,electric_bike,58:36.9,05:45.2,Orleans St & Merchandise Mart Plaza,TA1305000022,Rush St & Cedar St,KA1504000133,41.88811326,-87.63639009,41.9023087,-87.62769053,member
0114C49F9B122993,classic_bike,30:55.7,59:09.2,Lincoln Ave & Waveland Ave,13253,Wells St & Walton St,TA1306000011,41.948797,-87.675278,41.89993001,-87.63443007,member
58E652AC3B093EB1,electric_bike,32:35.1,39:11.0,Orleans St & Merchandise Mart Plaza,TA1305000022,Rush St & Cedar St,KA1504000133,41.888243,-87.63639,41.9023087,-87.62769053,member
9CB5002A2BBA9A5C,electric_bike,12:46.0,21:36.2,Orleans St & Merchandise Mart Plaza,TA1305000022,Wells St & Walton St,TA1306000011,41.888243,-87.63639,41.89993001,-87.63443007,member
A1A748879E0E0C05,electric_bike,44:42.2,47:46.5,Wells St & Elm St,KA1504000135,Rush St & Cedar St,KA1504000133,41.903222,-87.634324,41.9023087,-87.62769053,member
D3CE6D60824717F7,electric_bike,31:40.3,35:26.8,Wells St & Elm St,KA1504000135,Rush St & Cedar St,KA1504000133,41.90309334,-87.63463795,41.9023087,-87.62769053,member
89BA3C26A0F22B86,electric_bike,16:42.9,21:34.5,Wells St & Elm St,KA1504000135,Rush St & Cedar St,KA1504000133,41.90312505,-87.63449776,41.9023087,-87.62769053,member
FB8672859EEC06FF,classic_bike,21:40.4,25:14.4,Wells St & Elm St,KA1504000135,Rush St & Cedar St,KA1504000133,41.903222,-87.634324,41.9023087,-87.62769053,member
89A072B068BD1EAF,electric_bike,25:41.6,29:28.3,Wells St & Elm St,KA1504000135,Rush St & Cedar St,KA1504000133,41.903222,-87.634324,41.9023087,-87.62769053,member
1D44BAADEFB379D6,electric_bike,45:49.9,49:54.2,Wells St & Elm St,KA1504000135,Rush St & Cedar St,KA1504000133,41.903222,-87.634324,41.9023087,-87.62769053,member
5DCBA38BE59D18CC,electric_bike,22:55.8,26:50.5,Wells St & Elm St,KA1504000135,Rush St & Cedar St,KA1504000133,41.903222,-87.634324,41.9023087,-87.62769053,member
0389F208E0DC0BF5,electric_bike,55:29.1,58:31.7,Wells St & Elm St,KA1504000135,Rush St & Cedar St,KA1504000133,41.903222,-87.634324,41.9023087,-87.62769053,member
8BE207DA3F965B53,electric_bike,33:56.1,37:41.3,Wells St & Elm St,KA1504000135,Rush St & Cedar St,KA1504000133,41.903222,-87.634324,41.9023087,-87.62769053,member
14A97F9EAFCAB9FB,electric_bike,13:06.3,21:16.6,Sheffield Ave & Kingsbury St,13154,Rush St & Cedar St,KA1504000133,41.91061652,-87.65326464,41.9023087,-87.62769053,member
E2F400ABD7DBFAA7,electric_bike,37:03.8,46:27.9,Wells St & Elm St,KA1504000135,Stockton Dr & Wrightwood Ave,13276,41.903222,-87.634324,41.93132,-87.638742,member
AF80215938D38DC6,classic_bike,35:31.0,40:56.0,Winchester Ave & Elston Ave,KA1504000140,Damen Ave & Charleston St,13288,41.92409085,-87.67646007,41.920082,-87.677855,member
4D83C08F56647164,classic_bike,47:09.6,49:19.3,Wells St & Elm St,KA1504000135,Wells St & Walton St,TA1306000011,41.903222,-87.634324,41.89993001,-87.63443007,member
84B0DDDD6881FE22,electric_bike,57:24.6,00:33.6,Wells St & Elm St,KA1504000135,Rush St & Cedar St,KA1504000133,41.903222,-87.634324,41.9023087,-87.62769053,member
1DB7FEE9C945589B,classic_bike,24:54.4,27:05.5,Wells St & Elm St,KA1504000135,Wells St & Walton St,TA1306000011,41.903222,-87.634324,41.89993001,-87.63443007,member
47EBC3EB1FD91461,classic_bike,05:39.6,26:38.9,Streeter Dr & Grand Ave,13022,Stockton Dr & Wrightwood Ave,13276,41.892278,-87.612043,41.93132,-87.638742,casual
11CBE1780FE05A27,classic_bike,32:03.8,40:41.8,Milwaukee Ave & Ainslie St,24370,Laramie Ave & Irving Park Rd,23163,41.96861,-87.76108,41.9533354,-87.7583844,member
1E277FA4BDA46C3B,electric_bike,00:26.9,06:01.0,Damen Ave & Wellington Ave,13268,Damen Ave & Charleston St,13288,41.93588,-87.67842,41.920082,-87.677855,member
3D1E4CE8CC21370C,classic_bike,45:43.7,53:22.1,Halsted St & Clybourn Ave,331,Wells St & Walton St,TA1306000011,41.909668,-87.648128,41.89993001,-87.63443007,member
B18EC3C01D5C5E41,electric_bike,52:17.4,01:52.7,Larrabee St & Division St,KA1504000079,Stockton Dr & Wrightwood Ave,13276,41.90360034,-87.64334595,41.93132,-87.638742,member
7025654054CFD186,electric_bike,13:55.3,19:16.9,Larrabee St & Division St,KA1504000079,Rush St & Cedar St,KA1504000133,41.90348607,-87.64335349,41.9023087,-87.62769053,member
23E88A627245D1A7,classic_bike,27:23.9,41:12.8,Streeter Dr & Grand Ave,13022,Rush St & Cedar St,KA1504000133,41.892278,-87.612043,41.9023087,-87.62769053,casual
8418519BD3F6AD0F,classic_bike,29:00.7,35:03.7,Larrabee St & Division St,KA1504000079,Wells St & Walton St,TA1306000011,41.90348607,-87.64335349,41.89993001,-87.63443007,member
84937FE8CAC76D03,classic_bike,06:19.2,19:10.5,Halsted St & Clybourn Ave,331,Stockton Dr & Wrightwood Ave,13276,41.909668,-87.648128,41.93132,-87.638742,member
543ED32E29EBE41C,classic_bike,28:26.8,35:07.2,Larrabee St & Division St,KA1504000079,Wells St & Walton St,TA1306000011,41.90348607,-87.64335349,41.89993001,-87.63443007,member
A02A349DF94F8A82,electric_bike,17:30.4,22:58.6,Mies van der Rohe Way & Chestnut St,15529,Wells St & Walton St,TA1306000011,41.89858665,-87.62191523,41.89993001,-87.63443007,member
EA70A6FF67BA7F4A,electric_bike,09:11.4,13:33.9,Mies van der Rohe Way & Chestnut St,15529,Wells St & Walton St,TA1306000011,41.89858665,-87.62191523,41.89993001,-87.63443007,member
45094FC058AB8256,electric_bike,04:58.2,49:16.8,Lavergne Ave & Lawrence Ave,24371,Rush St & Cedar St,KA1504000133,41.96776247,-87.7525717,41.9023087,-87.62769053,member
02D734D630A244AE,classic_bike,50:23.9,18:09.7,Mies van der Rohe Way & Chestnut St,15529,Stockton Dr & Wrightwood Ave,13276,41.89858665,-87.62191523,41.93132,-87.638742,member
6F37B148DD9FDC0B,classic_bike,39:16.3,47:14.0,Broadway & Belmont Ave,13277,Stockton Dr & Wrightwood Ave,13276,41.940106,-87.645451,41.93132,-87.638742,member
10FEED19B74BEB09,classic_bike,09:02.9,22:43.2,Ashland Ave & Chicago Ave,13247,Damen Ave & Charleston St,13288,41.89595435734305,-87.66772807,41.920082,-87.677855,member
F27C6F794E45A8EF,classic_bike,55:44.8,04:36.1,Avondale Ave & Irving Park Rd,15624,Laramie Ave & Irving Park Rd,23163,41.953393,-87.732002,41.9533354,-87.7583844,casual
97CA8D66F2D81BBC,classic_bike,42:41.0,22:19.6,Avondale Ave & Irving Park Rd,15624,Laramie Ave & Irving Park Rd,23163,41.953393,-87.732002,41.9533354,-87.7583844,casual
D2D0604C34718C9C,electric_bike,53:54.8,59:53.1,Clark St & Lake St,KA1503000012,Rush St & Cedar St,KA1504000133,41.88602083,-87.63087606,41.9023087,-87.62769053,member
6CD6422B50898FFD,electric_bike,04:37.1,10:13.8,Clark St & Lake St,KA1503000012,Wells St & Walton St,TA1306000011,41.88602083,-87.63087606,41.89993001,-87.63443007,member
54070BAACFDC69B0,electric_bike,22:01.1,28:43.6,Clark St & Lake St,KA1503000012,Wells St & Walton St,TA1306000011,41.88602083,-87.63087606,41.89993001,-87.63443007,member
C3AE2B90E1F7DB59,classic_bike,07:21.0,15:41.1,Clark St & Lake St,KA1503000012,Rush St & Cedar St,KA1504000133,41.88602083,-87.63087606,41.9023087,-87.62769053,member
EFCF50082F8A95A8,classic_bike,47:19.1,20:52.9,Montrose Harbor,TA1308000012,Rush St & Cedar St,KA1504000133,41.963982,-87.638181,41.9023087,-87.62769053,member
F884F86BE7A91EF4,electric_bike,22:53.9,31:32.5,Clark St & Lake St,KA1503000012,Wells St & Walton St,TA1306000011,41.88602083,-87.63087606,41.89993001,-87.63443007,member
C106D4C16E337A37,electric_bike,27:06.2,34:33.4,Clark St & Lake St,KA1503000012,Wells St & Walton St,TA1306000011,41.88602083,-87.63087606,41.89993001,-87.63443007,member
401E48BC1B48F617,electric_bike,21:50.9,37:33.9,Desplaines St & Jackson Blvd,15539,Wells St & Walton St,TA1306000011,41.87811890091227,-87.6439476,41.89993001,-87.63443007,member
BD7BBB46FE34A05A,electric_bike,21:57.3,37:56.4,Desplaines St & Jackson Blvd,15539,Wells St & Walton St,TA1306000011,41.87811890091227,-87.6439476,41.89993001,-87.63443007,member
B8ED492BC05618F3,classic_bike,14:04.3,32:27.6,Karlov Ave & Armitage Ave,23190,Damen Ave & Charleston St,13288,41.91748,-87.728952,41.920082,-87.677855,member
5A46687B90741DBD,classic_bike,06:33.0,49:41.9,Indiana Ave & 26th St,TA1307000005,Kedzie Ave & 24th St,KA1504000086,41.845687,-87.622481,41.848193,-87.705412,casual
4353CDB310FE42DF,electric_bike,17:35.8,36:07.1,Indiana Ave & 26th St,TA1307000005,Kedzie Ave & 24th St,KA1504000086,41.845687,-87.622481,41.848193,-87.705412,casual
000F7FD45F07BCD8,classic_bike,54:43.6,31:34.3,Indiana Ave & 26th St,TA1307000005,Kedzie Ave & 24th St,KA1504000086,41.845687,-87.622481,41.848193,-87.705412,casual
BD70FC158C37FA7D,electric_bike,57:24.6,13:06.0,McClurg Ct & Ohio St,TA1306000029,Stockton Dr & Wrightwood Ave,13276,41.89266121,-87.61731017,41.93132,-87.638742,member
410E50DC66DEEB24,classic_bike,40:03.4,20:33.5,Indiana Ave & 26th St,TA1307000005,Kedzie Ave & 24th St,KA1504000086,41.845687,-87.622481,41.848193,-87.705412,casual
AACFB5CF66E0B7AE,classic_bike,28:26.9,05:08.1,Indiana Ave & 26th St,TA1307000005,Kedzie Ave & 24th St,KA1504000086,41.845687,-87.622481,41.848193,-87.705412,casual
55AAEE0538BF3053,electric_bike,06:35.7,13:24.3,McClurg Ct & Ohio St,TA1306000029,Rush St & Cedar St,KA1504000133,41.892592119709725,-87.61728913,41.9023087,-87.62769053,member
D37BA6C16868B7B3,classic_bike,14:17.5,00:24.7,Indiana Ave & 26th St,TA1307000005,Kedzie Ave & 24th St,KA1504000086,41.845687,-87.622481,41.848193,-87.705412,casual
170D302DCF4767D4,classic_bike,50:27.7,02:07.7,Indiana Ave & 26th St,TA1307000005,Kedzie Ave & 24th St,KA1504000086,41.845687,-87.622481,41.848193,-87.705412,casual
053DBC9C103E3745,electric_bike,15:29.2,39:16.1,Indiana Ave & 26th St,TA1307000005,Kedzie Ave & 24th St,KA1504000086,41.845687,-87.622481,41.848193,-87.705412,casual
677245B9F7435D5E,electric_bike,41:27.7,02:54.5,Indiana Ave & 26th St,TA1307000005,Kedzie Ave & 24th St,KA1504000086,41.845687,-87.622481,41.848193,-87.705412,casual
7E3683997920AAAB,electric_bike,06:25.0,25:31.4,Indiana Ave & 26th St,TA1307000005,Kedzie Ave & 24th St,KA1504000086,41.845687,-87.622481,41.848193,-87.705412,casual
47AA822956FF0354,electric_bike,22:21.9,40:36.5,Indiana Ave & 26th St,TA1307000005,Kedzie Ave & 24th St,KA1504000086,41.845687,-87.622481,41.848193,-87.705412,casual
E4C5E6F09138C941,classic_bike,22:38.9,07:07.9,Indiana Ave & 26th St,TA1307000005,Kedzie Ave & 24th St,KA1504000086,41.845687,-87.622481,41.848193,-87.705412,casual
ED59D5CE08FF498A,electric_bike,34:07.1,57:02.1,Indiana Ave & 26th St,TA1307000005,Kedzie Ave & 24th St,KA1504000086,41.845687,-87.622481,41.848193,-87.705412,casual
36AAA0E9BD503B58,electric_bike,20:38.2,46:11.7,Indiana Ave & 26th St,TA1307000005,Kedzie Ave & 24th St,KA1504000086,41.845687,-87.622481,41.848193,-87.705412,casual
